plan_id,status,px_per_m,overall_width_m,overall_depth_m,internal_area_m2,room_code,room_name,room_width_m,room_depth_m,room_area_m2,is_rectangular,outdoor
5569,estimated,100.0,15.58,12.51,93.95,UNDEFINED,UNDEFINED,1.18,0.23,0.27,True,False
5569,estimated,100.0,15.58,12.51,93.95,UNDEFINED,UNDEFINED,0.29,0.5,0.15,True,False
5569,estimated,100.0,15.58,12.51,93.95,UNDEFINED,UNDEFINED,0.47,0.12,0.06,True,False
5581,ok,100.002,22.11,23.27,238.97,SH,SH,0.93,1.42,1.32,True,False
5581,ok,100.002,22.11,23.27,238.97,WC,Toilet,1.41,2.01,2.64,False,False
5581,ok,100.002,22.11,23.27,238.97,OH,Living room,4.95,5.12,24.64,False,False
5581,ok,100.002,22.11,23.27,238.97,K,Kitchen,4.85,4.28,20.75,True,False
5581,ok,100.002,22.11,23.27,238.97,AULA,AULA,5.93,6.91,19.7,False,False
5581,ok,100.002,22.11,23.27,238.97,AULA,AULA,1.45,11.41,16.52,True,False
5581,ok,100.002,22.11,23.27,238.97,AULA,AULA,7.6,1.44,10.95,True,False
5581,ok,100.002,22.11,23.27,238.97,KHH,KHH,2.69,4.25,9.38,False,False
5581,ok,100.002,22.11,23.27,238.97,MH,Bedroom,3.5,3.31,11.58,True,False
5581,ok,100.002,22.11,23.27,238.97,MH,Bedroom,3.78,2.98,11.28,True,False
5581,ok,100.002,22.11,23.27,238.97,MH,Bedroom,3.76,2.97,11.17,True,False
5581,ok,100.002,22.11,23.27,238.97,MH,Bedroom,2.96,3.77,11.16,True,False
5581,ok,100.002,22.11,23.27,238.97,MH,Bedroom,3.75,2.97,11.16,True,False
5581,ok,100.002,22.11,23.27,238.97,MH,Bedroom,2.96,3.74,11.08,True,False
5581,ok,100.002,22.11,23.27,238.97,MH,Bedroom,3.72,2.98,11.1,True,False
5581,ok,100.002,22.11,23.27,238.97,MH,Bedroom,2.96,3.7,10.94,True,False
5581,ok,100.002,22.11,23.27,238.97,MH,Bedroom,3.5,3.14,10.98,True,False
5581,ok,100.002,22.11,23.27,238.97,TK,Utility,2.14,2.38,5.09,True,False
5581,ok,100.002,22.11,23.27,238.97,PH,PH,1.87,2.46,4.61,True,False
5581,ok,100.002,22.11,23.27,238.97,UNDEFINED,UNDEFINED,1.87,2.2,4.12,True,False
5581,ok,100.002,22.11,23.27,238.97,TEKN,TEKN,2.29,1.47,3.35,True,False
5581,ok,100.002,22.11,23.27,238.97,PKH,PKH,1.52,1.89,2.88,True,False
5581,ok,100.002,22.11,23.27,238.97,WC,Toilet,1.33,1.97,2.63,True,False
5581,ok,100.002,22.11,23.27,238.97,WC,Toilet,1.52,1.59,2.41,True,False
5581,ok,100.002,22.11,23.27,238.97,SH,SH,1.03,1.73,1.78,True,False
5581,ok,100.002,22.11,23.27,238.97,WC,Toilet,1.25,1.42,1.77,True,False
5581,ok,100.002,22.11,23.27,238.97,WC,Toilet,1.52,1.07,1.62,True,False
5581,ok,100.002,22.11,23.27,238.97,UNDEFINED,UNDEFINED,1.33,0.91,1.21,True,False
5581,ok,100.002,22.11,23.27,238.97,UNDEFINED,UNDEFINED,1.31,0.87,1.14,True,False
5581,ok,100.002,22.11,23.27,238.97,ULKOTILA,Outdoor,1.69,1.45,2.44,True,True
5581,ok,100.002,22.11,23.27,238.97,TERASSI,TERASSI,9.1,1.8,16.39,True,True
5581,ok,100.002,22.11,23.27,238.97,ULKOTILA,Outdoor,0.88,1.6,1.4,True,True
5581,ok,100.002,22.11,23.27,238.97,KUISTI,KUISTI,3.68,1.96,7.21,True,True
5586,ok,99.903,9.48,7.53,43.33,OH,Living room,4.21,3.2,13.5,True,False
5586,ok,99.903,9.48,7.53,43.33,K,Kitchen,2.13,4.46,9.44,False,False
5586,ok,99.903,9.48,7.53,43.33,MH,Bedroom,4.21,2.19,9.38,False,False
5586,ok,99.903,9.48,7.53,43.33,ET,Entrance hall,1.47,4.18,6.14,True,False
5586,ok,99.903,9.48,7.53,43.33,UNDEFINED,UNDEFINED,1.47,1.67,2.45,False,False
5586,ok,99.903,9.48,7.53,43.33,VH,Walk-in closet,1.32,1.83,2.42,True,False
5587,ok,100.115,8.83,14.54,74.13,ULKOTILA,Outdoor,7.71,1.79,13.8,True,True
5587,ok,100.115,8.83,14.54,74.13,ULKOTILA,Outdoor,1.39,1.43,1.98,True,True
5587,ok,100.115,8.83,14.54,74.13,K,Kitchen,2.34,4.61,10.47,False,False
5587,ok,100.115,8.83,14.54,74.13,ET,Entrance hall,3.21,3.67,8.43,False,False
5587,ok,100.115,8.83,14.54,74.13,OH,Living room,3.59,4.65,16.79,False,False
5587,ok,100.115,8.83,14.54,74.13,MH,Bedroom,2.57,4.83,12.39,True,False
5587,ok,100.115,8.83,14.54,74.13,MH,Bedroom,3.26,3.88,11.53,False,False
5587,ok,100.115,8.83,14.54,74.13,KH,Utility room,1.69,3.57,6.02,True,False
5587,ok,100.115,8.83,14.54,74.13,VAR,Storage,1.54,2.33,3.59,True,False
5587,ok,100.115,8.83,14.54,74.13,UNDEFINED,UNDEFINED,1.7,1.86,3.16,True,False
5587,ok,100.115,8.83,14.54,74.13,TK,Utility,1.64,1.06,1.74,True,False
5588,ok,100.032,9.24,9.87,45.63,KPH,Bathroom,1.47,1.67,2.3,False,False
5588,ok,100.032,9.24,9.87,45.63,PARVEKE,Balcony,1.27,2.43,3.08,True,True
5588,ok,100.032,9.24,9.87,45.63,OH,Living room,3.66,4.79,17.53,True,False
5588,ok,100.032,9.24,9.87,45.63,K,Kitchen,2.32,4.4,9.78,False,False
5588,ok,100.032,9.24,9.87,45.63,MH,Bedroom,3.66,2.87,10.45,True,False
5588,ok,100.032,9.24,9.87,45.63,ET,Entrance hall,1.97,3.26,5.57,False,False
5594,ok,99.992,15.36,8.56,96.89,PARVEKE,Balcony,1.81,3.88,7.01,True,True
5594,ok,99.992,15.36,8.56,96.89,VH,Walk-in closet,1.71,1.96,3.36,True,False
5594,ok,99.992,15.36,8.56,96.89,ET,Entrance hall,5.77,3.13,13.52,False,False
5594,ok,99.992,15.36,8.56,96.89,OH,Living room,6.53,3.88,25.34,True,False
5594,ok,99.992,15.36,8.56,96.89,H,H,4.64,3.9,18.1,True,False
5594,ok,99.992,15.36,8.56,96.89,H,H,4.07,3.9,15.88,True,False
5594,ok,99.992,15.36,8.56,96.89,K,Kitchen,4.07,3.88,15.81,True,False
5594,ok,99.992,15.36,8.56,96.89,PSH,Shower room,1.93,2.54,4.89,True,False
5606,ok,100.023,18.74,10.31,113.11,UNDEFINED,UNDEFINED,1.46,0.82,1.2,True,False
5606,ok,100.023,18.74,10.31,113.11,VH,Walk-in closet,1.34,2.04,2.73,True,False
5606,ok,100.023,18.74,10.31,113.11,UNDEFINED,UNDEFINED,1.36,2.04,2.77,True,False
5606,ok,100.023,18.74,10.31,113.11,UNDEFINED,UNDEFINED,1.73,1.5,2.22,False,False
5606,ok,100.023,18.74,10.31,113.11,UNDEFINED,UNDEFINED,2.04,2.25,4.58,True,False
5606,ok,100.023,18.74,10.31,113.11,MH,Bedroom,4.19,3.1,12.83,True,False
5606,ok,100.023,18.74,10.31,113.11,UNDEFINED,UNDEFINED,2.29,0.11,0.33,False,False
5606,ok,100.023,18.74,10.31,113.11,MH,Bedroom,3.73,3.22,12.26,False,False
5606,ok,100.023,18.74,10.31,113.11,MH,Bedroom,4.19,3.04,12.71,True,False
5606,ok,100.023,18.74,10.31,113.11,PARVEKE,Balcony,1.53,3.23,4.94,True,True
5606,ok,100.023,18.74,10.31,113.11,TERASSI,TERASSI,2.62,6.34,16.6,True,True
5606,ok,100.023,18.74,10.31,113.11,K,Kitchen,4.23,3.11,11.98,False,False
5606,ok,100.023,18.74,10.31,113.11,ET,Entrance hall,4.62,5.73,13.48,False,False
5606,ok,100.023,18.74,10.31,113.11,RT,RT,2.54,6.41,16.23,True,False
5606,ok,100.023,18.74,10.31,113.11,OH,Living room,3.16,8.77,19.77,False,False
5607,estimated,100.0,10.37,14.28,114.18,TEKN,TEKN,5.42,3.09,11.45,False,False
5607,estimated,100.0,10.37,14.28,114.18,AT,AT,4.41,3.09,13.64,True,False
5607,estimated,100.0,10.37,14.28,114.18,UNDEFINED,UNDEFINED,2.65,2.92,5.09,False,False
5607,estimated,100.0,10.37,14.28,114.18,KPH,Bathroom,2.57,2.92,7.49,True,False
5607,estimated,100.0,10.37,14.28,114.18,ÖLJY,ÖLJY,2.59,1.74,4.51,True,False
5607,estimated,100.0,10.37,14.28,114.18,UNDEFINED,UNDEFINED,2.76,1.37,3.77,True,False
5607,estimated,100.0,10.37,14.28,114.18,VARASTO,VARASTO,2.59,1.37,3.55,True,False
5607,estimated,100.0,10.37,14.28,114.18,VARASTO,VARASTO,2.59,1.37,3.54,True,False
5607,estimated,100.0,10.37,14.28,114.18,UNDEFINED,UNDEFINED,1.66,1.37,2.28,True,False
5607,estimated,100.0,10.37,14.28,114.18,VAR,Storage,0.92,0.69,0.64,True,False
5607,estimated,100.0,10.37,14.28,114.18,ET,Entrance hall,4.01,2.61,6.36,False,False
5607,estimated,100.0,10.37,14.28,114.18,OH,Living room,4.24,3.66,14.89,False,False
5607,estimated,100.0,10.37,14.28,114.18,MH,Bedroom,2.87,1.73,4.88,True,False
5607,estimated,100.0,10.37,14.28,114.18,MH,Bedroom,2.87,3.32,9.24,False,False
5607,estimated,100.0,10.37,14.28,114.18,RUOK,Dining,2.83,2.92,8.03,False,False
5607,estimated,100.0,10.37,14.28,114.18,KEITTIÖ,KEITTIÖ,2.9,3.18,9.21,True,False
5607,estimated,100.0,10.37,14.28,114.18,VH,Walk-in closet,2.71,0.89,2.42,True,False
5607,estimated,100.0,10.37,14.28,114.18,UNDEFINED,UNDEFINED,1.21,1.53,1.86,True,False
5607,estimated,100.0,10.37,14.28,114.18,UNDEFINED,UNDEFINED,1.4,0.95,1.33,True,False
5615,ok,100.081,8.25,7.8,50.8,ULKOTILA,Outdoor,1.07,6.03,6.43,True,True
5615,ok,100.081,8.25,7.8,50.8,ULKOTILA,Outdoor,2.56,1.78,4.56,True,True
5615,ok,100.081,8.25,7.8,50.8,UNDEFINED,UNDEFINED,8.01,6.21,44.48,False,False
5615,ok,100.081,8.25,7.8,50.8,UNDEFINED,UNDEFINED,2.76,1.86,4.74,False,False
5615,ok,100.081,8.25,7.8,50.8,UNDEFINED,UNDEFINED,0.72,1.85,1.33,True,False
5615,ok,100.081,8.25,7.8,50.8,UNDEFINED,UNDEFINED,0.69,0.35,0.24,True,False
5616,ok,99.889,11.55,6.43,61.49,WC,Toilet,2.07,1.49,3.09,True,False
5616,ok,99.889,11.55,6.43,61.49,OH,Living room,5.27,3.38,16.24,False,False
5616,ok,99.889,11.55,6.43,61.49,ET,Entrance hall,3.19,2.74,6.27,False,False
5616,ok,99.889,11.55,6.43,61.49,KEITTIÖ,KEITTIÖ,2.09,2.6,5.43,True,False
5616,ok,99.889,11.55,6.43,61.49,TERASSI,TERASSI,5.42,2.82,15.35,True,True
5616,ok,99.889,11.55,6.43,61.49,PIHA,PIHA,5.42,2.35,12.76,True,True
5616,ok,99.889,11.55,6.43,61.49,VH,Walk-in closet,2.12,1.5,3.18,True,False
5616,ok,99.889,11.55,6.43,61.49,MH,Bedroom,1.98,2.64,5.22,True,False
5616,ok,99.889,11.55,6.43,61.49,MH,Bedroom,3.12,2.64,8.25,True,False
5616,ok,99.889,11.55,6.43,61.49,HALLI,HALLI,5.24,3.34,13.81,False,False
5616,ok,99.889,11.55,6.43,61.49,PARVEKE,Balcony,5.24,1.45,7.59,True,True
5620,ok,100.032,23.14,14.94,137.94,TERASSI,TERASSI,6.67,2.07,13.82,True,True
5620,ok,100.032,23.14,14.94,137.94,ULKOTILA,Outdoor,1.12,1.63,1.81,True,True
5620,ok,100.032,23.14,14.94,137.94,ULKOTILA,Outdoor,2.14,1.25,2.68,True,True
5620,ok,100.032,23.14,14.94,137.94,MH,Bedroom,2.84,5.01,14.22,True,False
5620,ok,100.032,23.14,14.94,137.94,TK,Utility,1.34,1.49,2.0,True,False
5620,ok,100.032,23.14,14.94,137.94,UNDEFINED,UNDEFINED,1.03,2.89,2.85,False,False
5620,ok,100.032,23.14,14.94,137.94,K,Kitchen,3.42,4.27,13.71,False,False
5620,ok,100.032,23.14,14.94,137.94,OH,Living room,3.94,5.63,22.18,True,False
5620,ok,100.032,23.14,14.94,137.94,ET,Entrance hall,4.16,4.7,10.95,False,False
5620,ok,100.032,23.14,14.94,137.94,UNDEFINED,UNDEFINED,2.14,2.1,4.48,True,False
5620,ok,100.032,23.14,14.94,137.94,KHH,KHH,2.14,2.13,4.56,True,False
5620,ok,100.032,23.14,14.94,137.94,WC,Toilet,1.42,1.02,1.45,True,False
5620,ok,100.032,23.14,14.94,137.94,MH,Bedroom,3.74,3.91,14.63,True,False
5620,ok,100.032,23.14,14.94,137.94,VAR,Storage,3.26,1.9,6.21,True,False
5620,ok,100.032,23.14,14.94,137.94,PH,PH,2.14,2.14,4.59,True,False
5620,ok,100.032,23.14,14.94,137.94,ULLAKKOH,ULLAKKOH,3.96,3.89,15.38,True,False
5620,ok,100.032,23.14,14.94,137.94,VAR,Storage,5.54,3.89,16.48,False,False
5620,ok,100.032,23.14,14.94,137.94,UNDEFINED,UNDEFINED,1.05,2.21,2.32,True,False
5620,ok,100.032,23.14,14.94,137.94,WC,Toilet,1.14,1.71,1.95,True,False
5624,ok,99.908,8.91,8.92,55.73,OH,Living room,6.77,4.93,28.61,False,False
5624,ok,99.908,8.91,8.92,55.73,UNDEFINED,UNDEFINED,3.32,3.55,11.8,True,False
5624,ok,99.908,8.91,8.92,55.73,MH,Bedroom,3.31,3.55,11.76,True,False
5624,ok,99.908,8.91,8.92,55.73,KUISTI,KUISTI,1.69,3.85,6.51,True,True
5624,ok,99.908,8.91,8.92,55.73,WC,Toilet,1.69,1.3,2.19,True,False
5624,ok,99.908,8.91,8.92,55.73,VAR,Storage,1.19,1.14,1.36,True,False
5624,ok,99.908,8.91,8.92,55.73,ULKOTILA,Outdoor,1.83,1.22,2.23,True,True
5632,ok,100.065,8.63,12.83,69.27,UNDEFINED,UNDEFINED,1.37,0.96,1.31,True,False
5632,ok,100.065,8.63,12.83,69.27,UNDEFINED,UNDEFINED,1.65,1.86,3.06,True,False
5632,ok,100.065,8.63,12.83,69.27,VH,Walk-in closet,3.27,1.03,3.36,True,False
5632,ok,100.065,8.63,12.83,69.27,PH/WC,PH/WC,1.7,3.4,5.78,True,False
5632,ok,100.065,8.63,12.83,69.27,MH,Bedroom,3.84,2.55,9.78,True,False
5632,ok,100.065,8.63,12.83,69.27,MH,Bedroom,2.46,4.64,11.42,True,False
5632,ok,100.065,8.63,12.83,69.27,UNDEFINED,UNDEFINED,0.08,2.41,0.24,False,False
5632,ok,100.065,8.63,12.83,69.27,OH,Living room,6.09,8.07,25.68,False,False
5632,ok,100.065,8.63,12.83,69.27,K,Kitchen,2.57,3.39,8.65,True,False
5657,ok,100.022,12.69,6.92,58.07,RUOK,Dining,2.3,2.31,5.31,True,False
5657,ok,100.022,12.69,6.92,58.07,K,Kitchen,2.54,2.31,5.52,False,False
5657,ok,100.022,12.69,6.92,58.07,ULKOTILA,Outdoor,1.11,3.57,3.97,True,True
5657,ok,100.022,12.69,6.92,58.07,OH,Living room,4.85,3.47,16.8,True,False
5657,ok,100.022,12.69,6.92,58.07,UNDEFINED,UNDEFINED,1.58,5.71,8.25,False,False
5657,ok,100.022,12.69,6.92,58.07,MH,Bedroom,3.83,3.47,13.29,True,False
5657,ok,100.022,12.69,6.92,58.07,MH,Bedroom,3.83,2.32,8.89,True,False
5668,ok,100.144,7.64,5.75,29.17,UNDEFINED,UNDEFINED,3.83,3.49,12.96,False,False
5668,ok,100.144,7.64,5.75,29.17,UNDEFINED,UNDEFINED,2.05,2.42,4.93,True,False
5668,ok,100.144,7.64,5.75,29.17,UNDEFINED,UNDEFINED,2.05,2.71,5.54,True,False
5668,ok,100.144,7.64,5.75,29.17,UNDEFINED,UNDEFINED,1.84,1.81,3.34,True,False
5668,ok,100.144,7.64,5.75,29.17,ULKOTILA,Outdoor,1.62,2.14,3.46,True,True
5668,ok,100.144,7.64,5.75,29.17,UNDEFINED,UNDEFINED,1.79,1.52,2.39,False,False
5682,ok,100.173,10.16,12.25,95.01,PARVEKE,Balcony,1.76,4.59,8.06,True,True
5682,ok,100.173,10.16,12.25,95.01,OH,Living room,6.83,4.57,31.06,True,False
5682,ok,100.173,10.16,12.25,95.01,ET,Entrance hall,3.17,1.79,5.62,True,False
5682,ok,100.173,10.16,12.25,95.01,K,Kitchen,5.99,3.97,18.1,False,False
5682,ok,100.173,10.16,12.25,95.01,MH,Bedroom,3.65,4.05,14.89,True,False
5682,ok,100.173,10.16,12.25,95.01,KPH,Bathroom,1.99,2.68,5.17,False,False
5682,ok,100.173,10.16,12.25,95.01,MH,Bedroom,5.69,2.96,16.8,True,False
5682,ok,100.173,10.16,12.25,95.01,TK,Utility,2.25,1.5,3.37,True,False
5686,ok,99.964,13.64,12.58,69.98,UNDEFINED,UNDEFINED,1.52,1.79,2.72,True,False
5686,ok,99.964,13.64,12.58,69.98,MH,Bedroom,3.59,2.71,9.75,True,False
5686,ok,99.964,13.64,12.58,69.98,MH,Bedroom,4.19,3.12,12.38,False,False
5686,ok,99.964,13.64,12.58,69.98,OH,Living room,5.53,3.91,21.62,True,False
5686,ok,99.964,13.64,12.58,69.98,KK,KK,2.4,3.91,9.23,True,False
5686,ok,99.964,13.64,12.58,69.98,ET,Entrance hall,1.92,4.22,7.69,False,False
5686,ok,99.964,13.64,12.58,69.98,PH,PH,3.41,1.93,6.58,True,False
5686,ok,99.964,13.64,12.58,69.98,PARVEKE,Balcony,4.3,2.33,10.02,True,True
5687,ok,99.99,10.76,19.24,55.08,PIHA,PIHA,6.54,4.35,28.45,True,True
5687,ok,99.99,10.76,19.24,55.08,UNDEFINED,UNDEFINED,4.02,3.7,14.89,True,False
5687,ok,99.99,10.76,19.24,55.08,K,Kitchen,2.19,4.64,9.67,False,False
5687,ok,99.99,10.76,19.24,55.08,MH,Bedroom,2.74,3.71,10.16,True,False
5687,ok,99.99,10.76,19.24,55.08,ET,Entrance hall,1.57,4.21,6.62,True,False
5687,ok,99.99,10.76,19.24,55.08,VAR,Storage,1.84,2.57,4.73,True,False
5687,ok,99.99,10.76,19.24,55.08,PH,PH,1.48,2.28,3.36,True,False
5687,ok,99.99,10.76,19.24,55.08,UNDEFINED,UNDEFINED,1.48,1.51,2.23,True,False
5687,ok,99.99,10.76,19.24,55.08,TK,Utility,1.57,0.57,0.89,True,False
5687,ok,99.99,10.76,19.24,55.08,WC,Toilet,1.25,1.02,1.28,True,False
5687,ok,99.99,10.76,19.24,55.08,VH,Walk-in closet,1.22,1.02,1.24,True,False
5690,ok,100.026,15.28,11.3,73.1,OH,Living room,4.69,3.54,16.35,True,False
5690,ok,100.026,15.28,11.3,73.1,UNDEFINED,UNDEFINED,1.59,2.28,3.62,True,False
5690,ok,100.026,15.28,11.3,73.1,ET,Entrance hall,3.47,1.99,6.91,True,False
5690,ok,100.026,15.28,11.3,73.1,K,Kitchen,4.58,2.21,9.82,False,False
5690,ok,100.026,15.28,11.3,73.1,UNDEFINED,UNDEFINED,1.7,1.81,2.87,False,False
5690,ok,100.026,15.28,11.3,73.1,WC,Toilet,1.01,1.67,1.69,True,False
5690,ok,100.026,15.28,11.3,73.1,ULKOTILA,Outdoor,1.35,1.15,1.55,True,True
5690,ok,100.026,15.28,11.3,73.1,ULKOTILA,Outdoor,1.46,2.37,3.46,True,True
5690,ok,100.026,15.28,11.3,73.1,ULKOTILA,Outdoor,1.4,4.44,6.23,True,True
5690,ok,100.026,15.28,11.3,73.1,MH,Bedroom,4.32,2.49,10.73,True,False
5690,ok,100.026,15.28,11.3,73.1,MH,Bedroom,2.62,3.34,8.75,True,False
5690,ok,100.026,15.28,11.3,73.1,KPH,Bathroom,1.56,3.45,5.16,False,False
5690,ok,100.026,15.28,11.3,73.1,UNDEFINED,UNDEFINED,2.62,1.76,4.61,True,False
5690,ok,100.026,15.28,11.3,73.1,UNDEFINED,UNDEFINED,1.56,1.66,2.59,True,False
5692,ok,100.018,26.91,19.7,216.25,TERASSI,TERASSI,14.01,11.32,39.69,False,True
5692,ok,100.018,26.91,19.7,216.25,VIHERH,VIHERH,2.79,3.81,10.62,True,False
5692,ok,100.018,26.91,19.7,216.25,K,Kitchen,2.8,3.03,7.94,False,False
5692,ok,100.018,26.91,19.7,216.25,RUOK,Dining,2.15,3.03,6.5,True,False
5692,ok,100.018,26.91,19.7,216.25,OH,Living room,4.95,3.02,13.81,False,False
5692,ok,100.018,26.91,19.7,216.25,AULA,AULA,2.5,6.05,11.56,False,False
5692,ok,100.018,26.91,19.7,216.25,AUTOKATOS,AUTOKATOS,4.23,5.15,21.78,True,False
5692,ok,100.018,26.91,19.7,216.25,AUTOTALLI,Garage,4.25,2.87,12.18,True,False
5692,ok,100.018,26.91,19.7,216.25,MH,Bedroom,3.03,3.04,9.21,True,False
5692,ok,100.018,26.91,19.7,216.25,KHH,KHH,3.02,1.67,5.05,True,False
5692,ok,100.018,26.91,19.7,216.25,VAR,Storage,2.78,1.19,3.31,True,False
5692,ok,100.018,26.91,19.7,216.25,VH,Walk-in closet,1.82,1.14,2.06,True,False
5692,ok,100.018,26.91,19.7,216.25,KURAET,KURAET,1.29,1.58,2.03,True,False
5692,ok,100.018,26.91,19.7,216.25,WC,Toilet,1.15,1.52,1.75,True,False
5692,ok,100.018,26.91,19.7,216.25,TEKN,TEKN,1.37,1.19,1.63,True,False
5692,ok,100.018,26.91,19.7,216.25,KUIV.,KUIV.,1.1,1.14,1.25,True,False
5692,ok,100.018,26.91,19.7,216.25,PARVEKE,Balcony,6.58,1.44,9.46,True,True
5692,ok,100.018,26.91,19.7,216.25,AULA,AULA,3.02,4.24,9.38,False,False
5692,ok,100.018,26.91,19.7,216.25,OH,Living room,4.99,2.99,12.77,False,False
5692,ok,100.018,26.91,19.7,216.25,MH,Bedroom,3.1,3.23,9.72,False,False
5692,ok,100.018,26.91,19.7,216.25,MH,Bedroom,2.93,3.1,9.08,True,False
5692,ok,100.018,26.91,19.7,216.25,MH,Bedroom,3.11,2.86,8.66,False,False
5692,ok,100.018,26.91,19.7,216.25,UNDEFINED,UNDEFINED,1.9,2.42,4.61,True,False
5692,ok,100.018,26.91,19.7,216.25,PH,PH,2.19,1.85,4.06,True,False
5692,ok,100.018,26.91,19.7,216.25,UNDEFINED,UNDEFINED,1.3,1.85,2.41,True,False
5692,ok,100.018,26.91,19.7,216.25,UNDEFINED,UNDEFINED,1.9,0.58,1.1,True,False
5692,ok,100.018,26.91,19.7,216.25,WC,Toilet,1.08,1.51,1.63,True,False
5692,ok,100.018,26.91,19.7,216.25,UNDEFINED,UNDEFINED,2.44,1.4,3.41,True,False
5692,ok,100.018,26.91,19.7,216.25,PSH,Shower room,2.44,1.85,4.53,True,False
5692,ok,100.018,26.91,19.7,216.25,UNDEFINED,UNDEFINED,3.66,3.22,12.5,False,False
5692,ok,100.018,26.91,19.7,216.25,TUPA,TUPA,4.46,5.01,21.69,False,False
5692,ok,100.018,26.91,19.7,216.25,TERASSI,TERASSI,5.01,5.61,26.95,False,True
5697,ok,100.035,18.11,22.95,227.91,UNDEFINED,UNDEFINED,0.43,0.94,0.4,True,False
5697,ok,100.035,18.11,22.95,227.91,UNDEFINED,UNDEFINED,8.53,3.24,27.62,True,False
5697,ok,100.035,18.11,22.95,227.91,UIMA-ALLAS,UIMA-ALLAS,8.53,3.24,27.62,True,False
5697,ok,100.035,18.11,22.95,227.91,RUOK,Dining,2.84,2.72,7.72,True,False
5697,ok,100.035,18.11,22.95,227.91,K,Kitchen,4.73,2.72,11.53,False,False
5697,ok,100.035,18.11,22.95,227.91,ET,Entrance hall,1.51,3.69,6.33,False,False
5697,ok,100.035,18.11,22.95,227.91,UNDEFINED,UNDEFINED,2.59,3.8,9.82,True,False
5697,ok,100.035,18.11,22.95,227.91,OH,Living room,6.89,4.34,29.93,True,False
5697,ok,100.035,18.11,22.95,227.91,H,H,3.91,2.81,9.76,False,False
5697,ok,100.035,18.11,22.95,227.91,H,H,3.91,3.79,13.35,False,False
5697,ok,100.035,18.11,22.95,227.91,UNDEFINED,UNDEFINED,2.58,0.14,0.46,False,False
5697,ok,100.035,18.11,22.95,227.91,AUTOTALLI,Garage,7.19,3.65,26.26,True,False
5697,ok,100.035,18.11,22.95,227.91,H,H,3.94,3.92,15.46,True,False
5697,ok,100.035,18.11,22.95,227.91,VAR,Storage,3.54,3.65,12.92,True,False
5697,ok,100.035,18.11,22.95,227.91,PSH,Shower room,2.55,4.12,8.83,False,False
5697,ok,100.035,18.11,22.95,227.91,H,H,3.94,1.91,7.52,True,False
5697,ok,100.035,18.11,22.95,227.91,TK,Utility,2.13,1.83,3.9,True,False
5697,ok,100.035,18.11,22.95,227.91,UNDEFINED,UNDEFINED,1.77,1.72,2.72,False,False
5697,ok,100.035,18.11,22.95,227.91,TEKN,TEKN,1.58,1.72,2.71,True,False
5697,ok,100.035,18.11,22.95,227.91,UNDEFINED,UNDEFINED,1.22,1.28,1.56,True,False
5697,ok,100.035,18.11,22.95,227.91,WC,Toilet,1.19,1.28,1.53,True,False
5702,ok,99.969,18.21,6.91,57.88,UNDEFINED,UNDEFINED,1.84,0.78,1.44,True,False
5702,ok,99.969,18.21,6.91,57.88,TK,Utility,1.77,0.95,1.68,True,False
5702,ok,99.969,18.21,6.91,57.88,UNDEFINED,UNDEFINED,1.84,1.11,2.04,True,False
5702,ok,99.969,18.21,6.91,57.88,K,Kitchen,2.8,3.92,10.43,False,False
5702,ok,99.969,18.21,6.91,57.88,OH,Living room,4.03,3.92,15.82,True,False
5702,ok,99.969,18.21,6.91,57.88,H,H,2.74,3.92,10.73,True,False
5702,ok,99.969,18.21,6.91,57.88,H,H,4.01,3.92,15.74,True,False
5703,ok,100.152,5.48,11.99,37.37,UNDEFINED,UNDEFINED,1.99,3.34,6.64,True,False
5703,ok,100.152,5.48,11.99,37.37,H,H,4.41,5.72,16.12,False,False
5703,ok,100.152,5.48,11.99,37.37,ALKOVI,ALKOVI,2.42,1.28,3.1,True,False
5703,ok,100.152,5.48,11.99,37.37,ET,Entrance hall,1.99,2.96,5.86,True,False
5703,ok,100.152,5.48,11.99,37.37,LASITETTU PARVEKE,LASITETTU PARVEKE,4.41,2.31,10.15,False,True
5703,ok,100.152,5.48,11.99,37.37,KPH,Bathroom,2.2,2.57,5.64,True,False
5712,ok,100.105,8.59,8.05,45.95,ULKOTILA,Outdoor,1.37,0.81,1.11,True,True
5712,ok,100.105,8.59,8.05,45.95,TUPAK,TUPAK,4.63,5.66,24.7,False,False
5712,ok,100.105,8.59,8.05,45.95,MH,Bedroom,3.25,4.16,13.5,True,False
5712,ok,100.105,8.59,8.05,45.95,UNDEFINED,UNDEFINED,2.94,1.38,4.06,True,False
5712,ok,100.105,8.59,8.05,45.95,UNDEFINED,UNDEFINED,1.13,1.8,2.04,False,False
5712,ok,100.105,8.59,8.05,45.95,UNDEFINED,UNDEFINED,1.2,1.38,1.66,True,False
5714,ok,100.037,15.94,14.65,88.42,TERASSI,TERASSI,5.52,2.65,14.62,True,True
5714,ok,100.037,15.94,14.65,88.42,K,Kitchen,2.48,4.99,12.32,False,False
5714,ok,100.037,15.94,14.65,88.42,ET,Entrance hall,2.61,3.75,9.79,True,False
5714,ok,100.037,15.94,14.65,88.42,OH,Living room,5.23,3.71,19.38,True,False
5714,ok,100.037,15.94,14.65,88.42,WC,Toilet,1.26,1.24,1.57,True,False
